,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
329,Lilianna,f,pl,Lilianny,Liliann,Liliannom,Lilianny,Liliannami,Liliannach,Lilianny,Lilianny,Liliann,Liliannom,Lilianny,Liliannami,Liliannach,Lilianny
330,Linda,f,s,Linda,Lindy,Lindzie,Lindę,Lindą,Lindzie,Lindo,Linda,Lindy,Lindzie,Lindę,Lindą,Lindzie,Lindo
331,Linda,f,pl,Lindy,Lind,Lindom,Lindy,Lindami,Lindach,Lindy,Lindy,Lind,Lindom,Lindy,Lindami,Lindach,Lindy
332,Lora,f,s,Lora,Lory,Lorze,Lorę,Lorą,Lorze,Loro,Lora,Lory,Lorze,Lorę,Lorą,Lorze,Loro
333,Lora,f,pl,Lory,Lor,Lorom,Lory,Lorami,Lorach,Lory,Lory,Lor,Lorom,Lory,Lorami,Lorach,Lory
334,Ludmiła,f,s,Ludmiła,Ludmiły,Ludmile,Ludmiłę,Ludmiłą,Ludmile,Ludmiło,Ludmiła,Ludmiły,Ludmile,Ludmiłę,Ludmiłą,Ludmile,Ludmiło
335,Ludmiła,f,pl,Ludmiły,Ludmił,Ludmiłom,Ludmiły,Ludmiłami,Ludmiłach,Ludmiły,Ludmiły,Ludmił,Ludmiłom,Ludmiły,Ludmiłami,Ludmiłach,Ludmiły
336,Ludwika,f,s,Ludwika,Ludwiki,Ludwice,Ludwikę,Ludwiką,Ludwice,Ludwiko,Ludwika,Ludwiki,Ludwice,Ludwikę,Ludwiką,Ludwice,Ludwiko
337,Ludwika,f,pl,Ludwiki,Ludwik,Ludwikom,Ludwiki,Ludwikami,Ludwikach,Ludwiki,Ludwiki,Ludwik,Ludwikom,Ludwiki,Ludwikami,Ludwikach,Ludwiki
338,Luiza,f,s,Luiza,Luizy,Luizie,Luizę,Luizą,Luizie,Luizo,Luiza,Luizy,Luizie,Luizę,Luizą,Luizie,Luizo
339,Luiza,f,pl,Luizy,Luiz,Luizom,Luizy,Luizami,Luizach,Luizy,Luizy,Luiz,Luizom,Luizy,Luizami,Luizach,Luizy
340,Luna,f,s,Luna,Luny,Lunie,Lunę,Luną,Lunie,Luno,Luna,Luny,Lunie,Lunę,Luną,Lunie,Luno
341,Luna,f,pl,Luny,Lun,Lunom,Luny,Lunami,Lunach,Luny,Luny,Lun,Lunom,Luny,Lunami,Lunach,Luny
342,Łucja,f,s,Łucja,Łucji,Łucji,Łucję,Łucją,Łucji,Łucjo,Łucja,Łucji,Łucji,Łucję,Łucją,Łucji,Łucjo
343,Łucja,f,pl,Łucje,Łucji,Łucjom,Łucje,Łucjami,Łucjach,Łucje,Łucje,Łucji,Łucjom,Łucje,Łucjami,Łucjach,Łucje
344,Magda,f,s,Magda,Magdy,Magdzie,Magdę,Magdą,Magdzie,Magdo,Magda,Magdy,Magdzie,Magdę,Magdą,Magdzie,Magdo
345,Magda,f,pl,Magdy,Magd,Magdom,Magdy,Magdami,Magdach,Magdy,Magdy,Magd,Magdom,Magdy,Magdami,Magdach,Magdy
346,Magdalena,f,s,Magdalena,Magdaleny,Magdalenie,Magdalenę,Magdaleną,Magdalenie,Magdaleno,Magdalena,Magdaleny,Magdalenie,Magdalenę,Magdaleną,Magdalenie,Magdaleno
347,Magdalena,f,pl,Magdaleny,Magdalen,Magdalenom,Magdaleny,Magdalenami,Magdalenach,Magdaleny,Magdaleny,Magdalen,Magdalenom,Magdaleny,Magdalenami,Magdalenach,Magdaleny
348,Maja,f,s,Maja,Mai,Mai,Maję,Mają,Mai,Maju,Maja,Mai,Mai,Maję,Mają,Mai,Maju
349,Maja,f,pl,Maje,Maj,Majom,Maje,Majami,Majach,Maje,Maje,Maj,Majom,Maje,Majami,Majach,Maje
350,Malwina,f,s,Malwina,Malwiny,Malwinie,Malwinę,Malwiną,Malwinie,Malwino,Malwina,Malwiny,Malwinie,Malwinę,Malwiną,Malwinie,Malwino
351,Malwina,f,pl,Malwiny,Malwin,Malwinom,Malwiny,Malwinami,Malwinach,Malwiny,Malwiny,Malwin,Malwinom,Malwiny,Malwinami,Malwinach,Malwiny
352,Małgorzata,f,s,Małgorzata,Małgorzaty,Małgorzacie,Małgorzatę,Małgorzatą,Małgorzacie,Małgorzato,Małgorzata,Małgorzaty,Małgorzacie,Małgorzatę,Małgorzatą,Małgorzacie,Małgorzato
353,Małgorzata,f,pl,Małgorzaty,Małgorzat,Małgorzatom,Małgorzaty,Małgorzatami,Małgorzatach,Małgorzaty,Małgorzaty,Małgorzat,Małgorzatom,Małgorzaty,Małgorzatami,Małgorzatach,Małgorzaty
354,Marcela,f,s,Marcela,Marceli,Marceli,Marcelę,Marcelą,Marceli,Marcelo,Marcela,Marceli,Marceli,Marcelę,Marcelą,Marceli,Marcelo
355,Marcela,f,pl,Marcele,Marceli,Marcelom,Marcele,Marcelami,Marcelach,Marcele,Marcele,Marceli,Marcelom,Marcele,Marcelami,Marcelach,Marcele
356,Maria,f,s,Maria,Marii,Marii,Marię,Marią,Marii,Mario,Maria,Marii,Marii,Marię,Marią,Marii,Mario
357,Maria,f,pl,Marie,Marii,Mariom,Marie,Mariami,Mariach,Marie,Marie,Marii,Mariom,Marie,Mariami,Mariach,Marie
358,Marietta,f,s,Marietta,Marietty,Marietcie,Mariettę,Mariettą,Marietcie,Marietto,Marietta,Marietty,Marietcie,Mariettę,Mariettą,Marietcie,Marietto
359,Marietta,f,pl,Marietty,Mariett,Mariettom,Marietty,Mariettami,Mariettach,Marietty,Marietty,Mariett,Mariettom,Marietty,Mariettami,Mariettach,Marietty
360,Marika,f,s,Marika,Mariki,Marice,Marikę,Mariką,Marice,Mariko,Marika,Mariki,Marice,Marikę,Mariką,Marice,Mariko
361,Marika,f,pl,Mariki,Marik,Marikom,Mariki,Marikami,Marikach,Mariki,Mariki,Marik,Marikom,Mariki,Marikami,Marikach,Mariki
362,Mariola,f,s,Mariola,Marioli,Marioli,Mariolę,Mariolą,Marioli,Mariolu,Mariola,Marioli,Marioli,Mariolę,Mariolą,Marioli,Mariolu
363,Mariola,f,pl,Mariole,Marioli,Mariolom,Mariole,Mariolami,Mariolach,Mariole,Mariole,Marioli,Mariolom,Mariole,Mariolami,Mariolach,Mariole
364,Martyna,f,s,Martyna,Martyny,Martynie,Martynę,Martyną,Martynie,Martyno,Martyna,Martyny,Martynie,Martynę,Martyną,Martynie,Martyno
365,Martyna,f,pl,Martyny,Martyn,Martynom,Martyny,Martynami,Martynach,Martyny,Martyny,Martyn,Martynom,Martyny,Martynami,Martynach,Martyny
366,Maryja,f,s,Maryja,Maryi,Maryi,Maryję,Maryją,Maryi,Maryjo,Maryja,Maryi,Maryi,Maryję,Maryją,Maryi,Maryjo
367,Maryja,f,pl,Maryje,Maryi,Maryjom,Maryje,Maryjami,Maryjach,Maryje,Maryje,Maryi,Maryjom,Maryje,Maryjami,Maryjach,Maryje
368,Maryla,f,s,Maryla,Maryli,Maryli,Marylę,Marylą,Maryli,Marylo,Maryla,Maryli,Maryli,Marylę,Marylą,Maryli,Marylo
369,Maryla,f,pl,Maryle,Maryl,Marylom,Maryle,Marylami,Marylach,Maryle,Maryle,Maryl,Marylom,Maryle,Marylami,Marylach,Maryle
370,Maryna,f,s,Maryna,Maryny,Marynie,Marynę,Maryną,Marynie,Maryno,Maryna,Maryny,Marynie,Marynę,Maryną,Marynie,Maryno
371,Maryna,f,pl,Maryny,Maryn,Marynom,Maryny,Marynami,Marynach,Maryny,Maryny,Maryn,Marynom,Maryny,Marynami,Marynach,Maryny
372,Marzena,f,s,Marzena,Marzeny,Marzenie,Marzenę,Marzeną,Marzenie,Marzeno,Marzena,Marzeny,Marzenie,Marzenę,Marzeną,Marzenie,Marzeno
373,Marzena,f,pl,Marzeny,Marzen,Marzenom,Marzeny,Marzenami,Marzenach,Marzeny,Marzeny,Marzen,Marzenom,Marzeny,Marzenami,Marzenach,Marzeny
374,Matylda,f,s,Matylda,Matyldy,Matyldzie,Matyldę,Matyldą,Matyldzie,Matyldo,Matylda,Matyldy,Matyldzie,Matyldę,Matyldą,Matyldzie,Matyldo
375,Matylda,f,pl,Matyldy,Matyld,Matyldom,Matyldy,Matyldami,Matyldach,Matyldy,Matyldy,Matyld,Matyldom,Matyldy,Matyldami,Matyldach,Matyldy
376,Melania,f,s,Melania,Melanii,Melanii,Melanię,Melanią,Melanii,Melanio,Melania,Melanii,Melanii,Melanię,Melanią,Melanii,Melanio
377,Melania,f,pl,Melanie,Melanii,Melaniom,Melanie,Melaniami,Melaniach,Melanie,Melanie,Melanii,Melaniom,Melanie,Melaniami,Melaniach,Melanie
378,Michalina,f,s,Michalina,Michaliny,Michalinie,Michalinę,Michaliną,Michalinie,Michalino,Michalina,Michaliny,Michalinie,Michalinę,Michaliną,Michalinie,Michalino
379,Michalina,f,pl,Michaliny,Michalin,Michalinom,Michaliny,Michalinami,Michalinach,Michaliny,Michaliny,Michalin,Michalinom,Michaliny,Michalinami,Michalinach,Michaliny
380,Miłosława,f,s,Miłosława,Miłosławy,Miłosławie,Miłosławę,Miłosławą,Miłosławie,Miłosławo,Miłosława,Miłosławy,Miłosławie,Miłosławę,Miłosławą,Miłosławie,Miłosławo
381,Miłosława,f,pl,Miłosławy,Miłosław,Miłosławom,Miłosławy,Miłosławami,Miłosławach,Miłosławy,Miłosławy,Miłosław,Miłosławom,Miłosławy,Miłosławami,Miłosławach,Miłosławy
382,Mira,f,s,Mira,Miry,Mirze,Mirę,Mirą,Mirze,Miro,Mira,Miry,Mirze,Mirę,Mirą,Mirze,Miro
383,Mira,f,pl,Miry,Mir,Mirom,Miry,Mirami,Mirach,Miry,Miry,Mir,Mirom,Miry,Mirami,Mirach,Miry
384,Mika,m,s,Mika,Miki,Mice,Mikę,Miką,Mice,Miko,Mika,Miki,Mice,Mikę,Miką,Mice,Miko
385,Mika,m,pl,Mikowie,Mików,Mikom,Mików,Mikami,Mikach,Mikowie,Mikowie,Mików,Mikom,Mików,Mikami,Mikach,Mikowie
386,Miranda,f,s,Miranda,Mirandy,Mirandzie,Mirandę,Mirandą,Mirandzie,Mirando,Miranda,Mirandy,Mirandzie,Mirandę,Mirandą,Mirandzie,Mirando
387,Miranda,f,pl,Mirandy,Mirand,Mirandom,Mirandy,Mirandami,Mirandach,Mirandy,Mirandy,Mirand,Mirandom,Mirandy,Mirandami,Mirandach,Mirandy
388,Mirela,f,s,Mirela,Mireli,Mireli,Mirelę,Mirelą,Mireli,Mirelo,Mirela,Mireli,Mireli,Mirelę,Mirelą,Mireli,Mirelo
389,Mirela,f,pl,Mirele,Mireli,Mirelom,Mirele,Mirelami,Mirelach,Mirele,Mirele,Mireli,Mirelom,Mirele,Mirelami,Mirelach,Mirele
390,Miriam,f,s,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam
391,Miriam,f,pl,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam,Miriam
392,Monika,f,s,Monika,Moniki,Monice,Monikę,Moniką,Monice,Moniko,Monika,Moniki,Monice,Monikę,Moniką,Monice,Moniko
393,Monika,f,pl,Moniki,Monik,Monikom,Moniki,Monikami,Monikach,Moniki,Moniki,Monik,Monikom,Moniki,Monikami,Monikach,Moniki
394,Nadia,f,s,Nadia,Nadii,Nadii,Nadię,Nadią,Nadii,Nadio,Nadia,Nadii,Nadii,Nadię,Nadią,Nadii,Nadio
395,Nadia,f,pl,Nadie,Nadii,Nadiom,Nadie,Nadiami,Nadiach,Nadie,Nadie,Nadii,Nadiom,Nadie,Nadiami,Nadiach,Nadie
396,Nadzieja,f,s,Nadzieja,Nadziei,Nadziei,Nadzieję,Nadzieją,Nadziei,Nadziejo,Nadzieja,Nadziei,Nadziei,Nadzieję,Nadzieją,Nadziei,Nadziejo
397,Nadzieja,f,pl,Nadzieje,Nadziei,Nadziejom,Nadzieje,Nadziejami,Nadziejach,Nadzieje,Nadzieje,Nadziei,Nadziejom,Nadzieje,Nadziejami,Nadziejach,Nadzieje
398,Natalia,f,s,Natalia,Natalii,Natalii,Natalię,Natalią,Natalii,Natalio,Natalia,Natalii,Natalii,Natalię,Natalią,Natalii,Natalio
399,Natalia,f,pl,Natalie,Natalii,Nataliom,Natalie,Nataliami,Nataliach,Natalie,Natalie,Natalii,Nataliom,Natalie,Nataliami,Nataliach,Natalie
400,Natasza,f,s,Natasza,Nataszy,Nataszy,Nataszę,Nataszą,Nataszy,Nataszo,Natasza,Nataszy,Nataszy,Nataszę,Nataszą,Nataszy,Nataszo
401,Natasza,f,pl,Natasze,Natasz,Nataszom,Natasze,Nataszami,Nataszach,Natasze,Natasze,Natasz,Nataszom,Natasze,Nataszami,Nataszach,Natasze
402,Nikola,f,s,Nikola,Nikoli,Nikoli,Nikolę,Nikolą,Nikoli,Nikolu,Nikola,Nikoli,Nikoli,Nikolę,Nikolą,Nikoli,Nikolu
403,Nikola,f,pl,Nikole,Nikoli,Nikolom,Nikole,Nikolami,Nikolach,Nikole,Nikole,Nikoli,Nikolom,Nikole,Nikolami,Nikolach,Nikole
404,Noemi,f,s,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi
405,Noemi,f,pl,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi,Noemi
406,Nora,f,s,Nora,Nory,Norze,Norę,Norą,Norze,Noro,Nora,Nory,Norze,Norę,Norą,Norze,Noro
407,Nora,f,pl,Nory,Nor,Norom,Nory,Norami,Norach,Nory,Nory,Nor,Norom,Nory,Norami,Norach,Nory
408,Ofelia,f,s,Ofelia,Ofelii,Ofelii,Ofelię,Ofelią,Ofelii,Ofelio,Ofelia,Ofelii,Ofelii,Ofelię,Ofelią,Ofelii,Ofelio
409,Ofelia,f,pl,Ofelie,Ofelii,Ofeliom,Ofelie,Ofeliami,Ofeliach,Ofelie,Ofelie,Ofelii,Ofeliom,Ofelie,Ofeliami,Ofeliach,Ofelie
410,Oktawia,f,s,Oktawia,Oktawii,Oktawii,Oktawię,Oktawią,Oktawii,Oktawio,Oktawia,Oktawii,Oktawii,Oktawię,Oktawią,Oktawii,Oktawio
411,Oktawia,f,pl,Oktawie,Oktawii,Oktawiom,Oktawie,Oktawiami,Oktawiach,Oktawie,Oktawie,Oktawii,Oktawiom,Oktawie,Oktawiami,Oktawiach,Oktawie
412,Olga,f,s,Olga,Olgi,Oldze,Olgę,Olgą,Oldze,Olgo,Olga,Olgi,Oldze,Olgę,Olgą,Oldze,Olgo
413,Olga,f,pl,Olgi,Olg,Olgom,Olgi,Olgami,Olgach,Olgi,Olgi,Olg,Olgom,Olgi,Olgami,Olgach,Olgi
414,Olimpia,f,s,Olimpia,Olimpii,Olimpii,Olimpię,Olimpią,Olimpii,Olimpio,Olimpia,Olimpii,Olimpii,Olimpię,Olimpią,Olimpii,Olimpio
415,Olimpia,f,pl,Olimpie,Olimpii,Olimpiom,Olimpie,Olimpiami,Olimpiach,Olimpie,Olimpie,Olimpii,Olimpiom,Olimpie,Olimpiami,Olimpiach,Olimpie
416,Oriana,f,s,Oriana,Oriany,Orianie,Orianę,Orianą,Orianie,Oriano,Oriana,Oriany,Orianie,Orianę,Orianą,Orianie,Oriano
417,Oriana,f,pl,Oriany,Orian,Orianom,Oriany,Orianami,Orianach,Oriany,Oriany,Orian,Orianom,Oriany,Orianami,Orianach,Oriany
418,Patrycja,f,s,Patrycja,Patrycji,Patrycji,Patrycję,Patrycją,Patrycji,Patrycjo,Patrycja,Patrycji,Patrycji,Patrycję,Patrycją,Patrycji,Patrycjo
419,Patrycja,f,pl,Patrycje,Patrycji,Patrycjom,Patrycje,Patrycjami,Patrycjach,Patrycje,Patrycje,Patrycji,Patrycjom,Patrycje,Patrycjami,Patrycjach,Patrycje
420,Pelagia,f,s,Pelagia,Pelagii,Pelagii,Pelagię,Pelagią,Pelagii,Pelagio,Pelagia,Pelagii,Pelagii,Pelagię,Pelagią,Pelagii,Pelagio
421,Pelagia,f,pl,Pelagie,Pelagii,Pelagiom,Pelagie,Pelagiami,Pelagiach,Pelagie,Pelagie,Pelagii,Pelagiom,Pelagie,Pelagiami,Pelagiach,Pelagie
422,Petra,f,s,Petra,Petry,Petrze,Petrę,Petrą,Petrze,Petro,Petra,Petry,Petrze,Petrę,Petrą,Petrze,Petro
423,Petra,f,pl,Petry,Petr,Petrom,Petry,Petrami,Petrach,Petry,Petry,Petr,Petrom,Petry,Petrami,Petrach,Petry
424,Petronela,f,s,Petronela,Petroneli,Petroneli,Petronelę,Petronelą,Petroneli,Petronelo,Petronela,Petroneli,Petroneli,Petronelę,Petronelą,Petroneli,Petronelo
425,Petronela,f,pl,Petronele,Petronel,Petronelom,Petronele,Petronelami,Petronelach,Petronele,Petronele,Petronel,Petronelom,Petronele,Petronelami,Petronelach,Petronele
426,Petronia,f,s,Petronia,Petronii,Petronii,Petronię,Petronią,Petronii,Petronio,Petronia,Petronii,Petronii,Petronię,Petronią,Petronii,Petronio
427,Petronia,f,pl,Petronie,Petronii,Petroniom,Petronie,Petroniami,Petroniach,Petronie,Petronie,Petronii,Petroniom,Petronie,Petroniami,Petroniach,Petronie
428,Rafaela,f,s,Rafaela,Rafaeli,Rafaeli,Rafaelę,Rafaelą,Rafaeli,Rafaelo,Rafaela,Rafaeli,Rafaeli,Rafaelę,Rafaelą,Rafaeli,Rafaelo
429,Rafaela,f,pl,Rafaele,Rafael,Rafaelom,Rafaele,Rafaelami,Rafaelach,Rafaele,Rafaele,Rafael,Rafaelom,Rafaele,Rafaelami,Rafaelach,Rafaele
430,Regina,f,s,Regina,Reginy,Reginie,Reginę,Reginą,Reginie,Regino,Regina,Reginy,Reginie,Reginę,Reginą,Reginie,Regino
431,Regina,f,pl,Reginy,Regin,Reginom,Reginy,Reginami,Reginach,Reginy,Reginy,Regin,Reginom,Reginy,Reginami,Reginach,Reginy
432,Renata,f,s,Renata,Renaty,Renacie,Renatę,Renatą,Renacie,Renato,Renata,Renaty,Renacie,Renatę,Renatą,Renacie,Renato
433,Renata,f,pl,Renaty,Renat,Renatom,Renaty,Renatami,Renatach,Renaty,Renaty,Renat,Renatom,Renaty,Renatami,Renatach,Renaty
434,Rita,f,s,Rita,Rity,Ricie,Ritę,Ritą,Ricie,Rito,Rita,Rity,Ricie,Ritę,Ritą,Ricie,Rito
435,Rita,f,pl,Rity,Rit,Ritom,Rity,Ritami,Ritach,Rity,Rity,Rit,Ritom,Rity,Ritami,Ritach,Rity
436,Roberta,f,s,Roberta,Roberty,Robercie,Robertę,Robertą,Robercie,Roberto,Roberta,Roberty,Robercie,Robertę,Robertą,Robercie,Roberto
437,Roberta,f,pl,Roberty,Robert,Robertom,Roberty,Robertami,Robertach,Roberty,Roberty,Robert,Robertom,Roberty,Robertami,Robertach,Roberty
438,Roksana,f,s,Roksana,Roksany,Roksanie,Roksanę,Roksaną,Roksanie,Roksano,Roksana,Roksany,Roksanie,Roksanę,Roksaną,Roksanie,Roksano
439,Roksana,f,pl,Roksany,Roksan,Roksanom,Roksany,Roksanami,Roksanach,Roksany,Roksany,Roksan,Roksanom,Roksany,Roksanami,Roksanach,Roksany
440,Roma,f,s,Roma,Romy,Romie,Romę,Romą,Romie,Romo,Roma,Romy,Romie,Romę,Romą,Romie,Romo
441,Roma,f,pl,Romy,Rom,Romom,Romy,Romami,Romach,Romy,Romy,Rom,Romom,Romy,Romami,Romach,Romy
442,Rozalia,f,s,Rozalia,Rozalii,Rozalii,Rozalię,Rozalią,Rozalii,Rozalio,Rozalia,Rozalii,Rozalii,Rozalię,Rozalią,Rozalii,Rozalio
443,Rozalia,f,pl,Rozalie,Rozalii,Rozaliom,Rozalie,Rozaliami,Rozaliach,Rozalie,Rozalie,Rozalii,Rozaliom,Rozalie,Rozaliami,Rozaliach,Rozalie
444,Róża,f,s,Róża,Róży,Róży,Różę,Różą,Róży,Różo,Róża,Róży,Róży,Różę,Różą,Róży,Różo
445,Róża,f,pl,Róże,Róż,Różom,Róże,Różami,Różach,Róże,Róże,Róż,Różom,Róże,Różami,Różach,Róże
446,Rut,f,s,,,,,,,,,,,,,,
447,Rut,f,pl,,,,,,,,,,,,,,
448,Ryksa,f,s,Ryksa,Ryksy,Ryksie,Ryksę,Ryksą,Ryksie,Rykso,Ryksa,Ryksy,Ryksie,Ryksę,Ryksą,Ryksie,Rykso
449,Ryksa,f,pl,Ryksy,Ryks,Ryksom,Ryksy,Ryksami,Ryksach,Ryksy,Ryksy,Ryks,Ryksom,Ryksy,Ryksami,Ryksach,Ryksy
450,Ryta,f,s,Ryta,Ryty,Rycie,Rytę,Rytą,Rycie,Ryto,Ryta,Ryty,Rycie,Rytę,Rytą,Rycie,Ryto
451,Ryta,f,pl,Ryty,Ryt,Rytom,Ryty,Rytami,Rytach,Ryty,Ryty,Ryt,Rytom,Ryty,Rytami,Rytach,Ryty
452,Ryszarda,f,s,Ryszarda,Ryszardy,Ryszardzie,Ryszardę,Ryszardą,Ryszardzie,Ryszardo,Ryszarda,Ryszardy,Ryszardzie,Ryszardę,Ryszardą,Ryszardzie,Ryszardo
453,Ryszarda,f,pl,Ryszardy,Ryszard,Ryszardom,Ryszardy,Ryszardami,Ryszardach,Ryszardy,Ryszardy,Ryszard,Ryszardom,Ryszardy,Ryszardami,Ryszardach,Ryszardy
454,Salomea,f,s,Salomea,Salomei,Salomei,Salomeę,Salomeą,Salomei,Salomeo,Salomea,Salomei,Salomei,Salomeę,Salomeą,Salomei,Salomeo
455,Salomea,f,pl,Salomee,Salomei,Salomeom,Salomee,Salomeami,Salomeach,Salomee,Salomee,Salomei,Salomeom,Salomee,Salomeami,Salomeach,Salomee
456,Sandra,f,s,Sandra,Sandry,Sandrze,Sandrę,Sandrą,Sandrze,Sandro,Sandra,Sandry,Sandrze,Sandrę,Sandrą,Sandrze,Sandro
457,Sandra,f,pl,Sandry,Sandr,Sandrom,Sandry,Sandrami,Sandrach,Sandry,Sandry,Sandr,Sandrom,Sandry,Sandrami,Sandrach,Sandry
458,Sara,f,s,Sara,Sary,Sarze,Sarę,Sarą,Sarze,Saro,Sara,Sary,Sarze,Sarę,Sarą,Sarze,Saro
459,Sara,f,pl,Sary,Sar,Sarom,Sary,Sarami,Sarach,Sary,Sary,Sar,Sarom,Sary,Sarami,Sarach,Sary
460,Selena,f,s,Selena,Seleny,Selenie,Selenę,Seleną,Selenie,Seleno,Selena,Seleny,Selenie,Selenę,Seleną,Selenie,Seleno
461,Selena,f,pl,Seleny,Selen,Selenom,Seleny,Selenami,Selenach,Seleny,Seleny,Selen,Selenom,Seleny,Selenami,Selenach,Seleny
462,Sława,f,s,Sława,Sławy,Sławie,Sławę,Sławą,Sławie,Sławo,Sława,Sławy,Sławie,Sławę,Sławą,Sławie,Sławo
463,Sława,f,pl,Sławy,Sław,Sławom,Sławy,Sławami,Sławach,Sławy,Sławy,Sław,Sławom,Sławy,Sławami,Sławach,Sławy
464,Stefania,f,s,Stefania,Stefanii,Stefanii,Stefanię,Stefanią,Stefanii,Stefanio,Stefania,Stefanii,Stefanii,Stefanię,Stefanią,Stefanii,Stefanio
465,Stefania,f,pl,Stefanie,Stefanii,Stefaniom,Stefanie,Stefaniami,Stefaniach,Stefanie,Stefanie,Stefanii,Stefaniom,Stefanie,Stefaniami,Stefaniach,Stefanie
466,Stela,f,s,Stela,Steli,Steli,Stelę,Stelą,Steli,Stelo,Stela,Steli,Steli,Stelę,Stelą,Steli,Stelo
467,Stela,f,pl,Stele,Stel,Stelom,Stele,Stelami,Stelach,Stele,Stele,Stel,Stelom,Stele,Stelami,Stelach,Stele
468,Stella,f,s,Stella,Stelli,Stelli,Stellę,Stellą,Stelli,Stello,Stella,Stelli,Stelli,Stellę,Stellą,Stelli,Stello
469,Stella,f,pl,Stelle,Stell,Stellom,Stelle,Stellami,Stellach,Stelle,Stelle,Stell,Stellom,Stelle,Stellami,Stellach,Stelle
470,Sydonia,f,s,Sydonia,Sydonii,Sydonii,Sydonię,Sydonią,Sydonii,Sydonio,Sydonia,Sydonii,Sydonii,Sydonię,Sydonią,Sydonii,Sydonio
471,Sydonia,f,pl,Sydonie,Sydonii,Sydoniom,Sydonie,Sydoniami,Sydoniach,Sydonie,Sydonie,Sydonii,Sydoniom,Sydonie,Sydoniami,Sydoniach,Sydonie
472,Tamara,f,s,Tamara,Tamary,Tamarze,Tamarę,Tamarą,Tamarze,Tamaro,Tamara,Tamary,Tamarze,Tamarę,Tamarą,Tamarze,Tamaro
473,Tamara,f,pl,Tamary,Tamar,Tamarom,Tamary,Tamarami,Tamarach,Tamary,Tamary,Tamar,Tamarom,Tamary,Tamarami,Tamarach,Tamary
474,Tatiana,f,s,Tatiana,Tatiany,Tatianie,Tatianę,Tatianą,Tatianie,Tatiano,Tatiana,Tatiany,Tatianie,Tatianę,Tatianą,Tatianie,Tatiano
475,Tatiana,f,pl,Tatiany,Tatian,Tatianom,Tatiany,Tatianami,Tatianach,Tatiany,Tatiany,Tatian,Tatianom,Tatiany,Tatianami,Tatianach,Tatiany
476,Tekla,f,s,Tekla,Tekli,Tekli,Teklę,Teklą,Tekli,Teklo,Tekla,Tekli,Tekli,Teklę,Teklą,Tekli,Teklo
477,Tekla,f,pl,Tekle,Tekli,Teklom,Tekle,Teklami,Teklach,Tekle,Tekle,Tekli,Teklom,Tekle,Teklami,Teklach,Tekle
478,Telimena,f,s,Telimena,Telimeny,Telimenie,Telimenę,Telimeną,Telimenie,Telimeno,Telimena,Telimeny,Telimenie,Telimenę,Telimeną,Telimenie,Telimeno
479,Telimena,f,pl,,,,,,,,,,,,,,
480,Teofila,f,s,Teofila,Teofili,Teofili,Teofilę,Teofilą,Teofili,Teofilo,Teofila,Teofili,Teofili,Teofilę,Teofilą,Teofili,Teofilo
481,Teofila,f,pl,Teofile,Teofil,Teofilom,Teofile,Teofilami,Teofilach,Teofile,Teofile,Teofil,Teofilom,Teofile,Teofilami,Teofilach,Teofile
482,Urszula,f,s,Urszula,Urszuli,Urszuli,Urszulę,Urszulą,Urszuli,Urszulo,Urszula,Urszuli,Urszuli,Urszulę,Urszulą,Urszuli,Urszulo
483,Urszula,f,pl,Urszule,Urszul,Urszulom,Urszule,Urszulami,Urszulach,Urszule,Urszule,Urszul,Urszulom,Urszule,Urszulami,Urszulach,Urszule
484,Waleria,f,s,Waleria,Walerii,Walerii,Walerię,Walerią,Walerii,Walerio,Waleria,Walerii,Walerii,Walerię,Walerią,Walerii,Walerio
485,Waleria,f,pl,Walerie,Walerii,Waleriom,Walerie,Waleriami,Waleriach,Walerie,Walerie,Walerii,Waleriom,Walerie,Waleriami,Waleriach,Walerie
486,Wanda,f,s,Wanda,Wandy,Wandzie,Wandę,Wandą,Wandzie,Wando,Wanda,Wandy,Wandzie,Wandę,Wandą,Wandzie,Wando
487,Wanda,f,pl,Wandy,Wand,Wandom,Wandy,Wandami,Wandach,Wandy,Wandy,Wand,Wandom,Wandy,Wandami,Wandach,Wandy
488,Weronika,f,s,Weronika,Weroniki,Weronice,Weronikę,Weroniką,Weronice,Weroniko,Weronika,Weroniki,Weronice,Weronikę,Weroniką,Weronice,Weroniko
489,Weronika,f,pl,Weroniki,Weronik,Weronikom,Weroniki,Weronikami,Weronikach,Weroniki,Weroniki,Weronik,Weronikom,Weroniki,Weronikami,Weronikach,Weroniki
490,Wiara,f,s,Wiara,Wiary,Wierze,Wiarę,Wiara,Wierze,Wiaro,Wiara,Wiary,Wierze,Wiarę,Wiara,Wierze,Wiaro
