,name,sex,declination_json_pl,declination_json_lat,name_id
167,Ludmiła,f,"{'mianownik': {'s': 'Ludmiła', 'pl': 'Ludmiły'}, 'dopełniacz': {'s': 'Ludmiły', 'pl': 'Ludmił'}, 'celownik': {'s': 'Ludmile', 'pl': 'Ludmiłom'}, 'biernik': {'s': 'Ludmiłę', 'pl': 'Ludmiły'}, 'narzędnik': {'s': 'Ludmiłą', 'pl': 'Ludmiłami'}, 'miejscownik': {'s': 'Ludmile', 'pl': 'Ludmiłach'}, 'wołacz': {'s': 'Ludmiło', 'pl': 'Ludmiły'}}","{'nominativus': {'s': 'Ludmiła', 'pl': 'Ludmiły'}, 'genetivus': {'s': 'Ludmiły', 'pl': 'Ludmił'}, 'dativus': {'s': 'Ludmile', 'pl': 'Ludmiłom'}, 'accusativus': {'s': 'Ludmiłę', 'pl': 'Ludmiły'}, 'instrumentalis': {'s': 'Ludmiłą', 'pl': 'Ludmiłami'}, 'locativus': {'s': 'Ludmile', 'pl': 'Ludmiłach'}, 'vocativus': {'s': 'Ludmiło', 'pl': 'Ludmiły'}}",167
168,Ludwika,f,"{'mianownik': {'s': 'Ludwika', 'pl': 'Ludwiki'}, 'dopełniacz': {'s': 'Ludwiki', 'pl': 'Ludwik'}, 'celownik': {'s': 'Ludwice', 'pl': 'Ludwikom'}, 'biernik': {'s': 'Ludwikę', 'pl': 'Ludwiki'}, 'narzędnik': {'s': 'Ludwiką', 'pl': 'Ludwikami'}, 'miejscownik': {'s': 'Ludwice', 'pl': 'Ludwikach'}, 'wołacz': {'s': 'Ludwiko', 'pl': 'Ludwiki'}}","{'nominativus': {'s': 'Ludwika', 'pl': 'Ludwiki'}, 'genetivus': {'s': 'Ludwiki', 'pl': 'Ludwik'}, 'dativus': {'s': 'Ludwice', 'pl': 'Ludwikom'}, 'accusativus': {'s': 'Ludwikę', 'pl': 'Ludwiki'}, 'instrumentalis': {'s': 'Ludwiką', 'pl': 'Ludwikami'}, 'locativus': {'s': 'Ludwice', 'pl': 'Ludwikach'}, 'vocativus': {'s': 'Ludwiko', 'pl': 'Ludwiki'}}",168
169,Luiza,f,"{'mianownik': {'s': 'Luiza', 'pl': 'Luizy'}, 'dopełniacz': {'s': 'Luizy', 'pl': 'Luiz'}, 'celownik': {'s': 'Luizie', 'pl': 'Luizom'}, 'biernik': {'s': 'Luizę', 'pl': 'Luizy'}, 'narzędnik': {'s': 'Luizą', 'pl': 'Luizami'}, 'miejscownik': {'s': 'Luizie', 'pl': 'Luizach'}, 'wołacz': {'s': 'Luizo', 'pl': 'Luizy'}}","{'nominativus': {'s': 'Luiza', 'pl': 'Luizy'}, 'genetivus': {'s': 'Luizy', 'pl': 'Luiz'}, 'dativus': {'s': 'Luizie', 'pl': 'Luizom'}, 'accusativus': {'s': 'Luizę', 'pl': 'Luizy'}, 'instrumentalis': {'s': 'Luizą', 'pl': 'Luizami'}, 'locativus': {'s': 'Luizie', 'pl': 'Luizach'}, 'vocativus': {'s': 'Luizo', 'pl': 'Luizy'}}",169
170,Luna,f,"{'mianownik': {'s': 'Luna', 'pl': 'Luny'}, 'dopełniacz': {'s': 'Luny', 'pl': 'Lun'}, 'celownik': {'s': 'Lunie', 'pl': 'Lunom'}, 'biernik': {'s': 'Lunę', 'pl': 'Luny'}, 'narzędnik': {'s': 'Luną', 'pl': 'Lunami'}, 'miejscownik': {'s': 'Lunie', 'pl': 'Lunach'}, 'wołacz': {'s': 'Luno', 'pl': 'Luny'}}","{'nominativus': {'s': 'Luna', 'pl': 'Luny'}, 'genetivus': {'s': 'Luny', 'pl': 'Lun'}, 'dativus': {'s': 'Lunie', 'pl': 'Lunom'}, 'accusativus': {'s': 'Lunę', 'pl': 'Luny'}, 'instrumentalis': {'s': 'Luną', 'pl': 'Lunami'}, 'locativus': {'s': 'Lunie', 'pl': 'Lunach'}, 'vocativus': {'s': 'Luno', 'pl': 'Luny'}}",170
171,Łucja,f,"{'mianownik': {'s': 'Łucja', 'pl': 'Łucje'}, 'dopełniacz': {'s': 'Łucji', 'pl': 'Łucji'}, 'celownik': {'s': 'Łucji', 'pl': 'Łucjom'}, 'biernik': {'s': 'Łucję', 'pl': 'Łucje'}, 'narzędnik': {'s': 'Łucją', 'pl': 'Łucjami'}, 'miejscownik': {'s': 'Łucji', 'pl': 'Łucjach'}, 'wołacz': {'s': 'Łucjo', 'pl': 'Łucje'}}","{'nominativus': {'s': 'Łucja', 'pl': 'Łucje'}, 'genetivus': {'s': 'Łucji', 'pl': 'Łucji'}, 'dativus': {'s': 'Łucji', 'pl': 'Łucjom'}, 'accusativus': {'s': 'Łucję', 'pl': 'Łucje'}, 'instrumentalis': {'s': 'Łucją', 'pl': 'Łucjami'}, 'locativus': {'s': 'Łucji', 'pl': 'Łucjach'}, 'vocativus': {'s': 'Łucjo', 'pl': 'Łucje'}}",171
172,Magda,f,"{'mianownik': {'s': 'Magda', 'pl': 'Magdy'}, 'dopełniacz': {'s': 'Magdy', 'pl': 'Magd'}, 'celownik': {'s': 'Magdzie', 'pl': 'Magdom'}, 'biernik': {'s': 'Magdę', 'pl': 'Magdy'}, 'narzędnik': {'s': 'Magdą', 'pl': 'Magdami'}, 'miejscownik': {'s': 'Magdzie', 'pl': 'Magdach'}, 'wołacz': {'s': 'Magdo', 'pl': 'Magdy'}}","{'nominativus': {'s': 'Magda', 'pl': 'Magdy'}, 'genetivus': {'s': 'Magdy', 'pl': 'Magd'}, 'dativus': {'s': 'Magdzie', 'pl': 'Magdom'}, 'accusativus': {'s': 'Magdę', 'pl': 'Magdy'}, 'instrumentalis': {'s': 'Magdą', 'pl': 'Magdami'}, 'locativus': {'s': 'Magdzie', 'pl': 'Magdach'}, 'vocativus': {'s': 'Magdo', 'pl': 'Magdy'}}",172
173,Magdalena,f,"{'mianownik': {'s': 'Magdalena', 'pl': 'Magdaleny'}, 'dopełniacz': {'s': 'Magdaleny', 'pl': 'Magdalen'}, 'celownik': {'s': 'Magdalenie', 'pl': 'Magdalenom'}, 'biernik': {'s': 'Magdalenę', 'pl': 'Magdaleny'}, 'narzędnik': {'s': 'Magdaleną', 'pl': 'Magdalenami'}, 'miejscownik': {'s': 'Magdalenie', 'pl': 'Magdalenach'}, 'wołacz': {'s': 'Magdaleno', 'pl': 'Magdaleny'}}","{'nominativus': {'s': 'Magdalena', 'pl': 'Magdaleny'}, 'genetivus': {'s': 'Magdaleny', 'pl': 'Magdalen'}, 'dativus': {'s': 'Magdalenie', 'pl': 'Magdalenom'}, 'accusativus': {'s': 'Magdalenę', 'pl': 'Magdaleny'}, 'instrumentalis': {'s': 'Magdaleną', 'pl': 'Magdalenami'}, 'locativus': {'s': 'Magdalenie', 'pl': 'Magdalenach'}, 'vocativus': {'s': 'Magdaleno', 'pl': 'Magdaleny'}}",173
174,Maja,f,"{'mianownik': {'s': 'Maja', 'pl': 'Maje'}, 'dopełniacz': {'s': 'Mai', 'pl': 'Maj'}, 'celownik': {'s': 'Mai', 'pl': 'Majom'}, 'biernik': {'s': 'Maję', 'pl': 'Maje'}, 'narzędnik': {'s': 'Mają', 'pl': 'Majami'}, 'miejscownik': {'s': 'Mai', 'pl': 'Majach'}, 'wołacz': {'s': 'Maju', 'pl': 'Maje'}}","{'nominativus': {'s': 'Maja', 'pl': 'Maje'}, 'genetivus': {'s': 'Mai', 'pl': 'Maj'}, 'dativus': {'s': 'Mai', 'pl': 'Majom'}, 'accusativus': {'s': 'Maję', 'pl': 'Maje'}, 'instrumentalis': {'s': 'Mają', 'pl': 'Majami'}, 'locativus': {'s': 'Mai', 'pl': 'Majach'}, 'vocativus': {'s': 'Maju', 'pl': 'Maje'}}",174
175,Malwina,f,"{'mianownik': {'s': 'Malwina', 'pl': 'Malwiny'}, 'dopełniacz': {'s': 'Malwiny', 'pl': 'Malwin'}, 'celownik': {'s': 'Malwinie', 'pl': 'Malwinom'}, 'biernik': {'s': 'Malwinę', 'pl': 'Malwiny'}, 'narzędnik': {'s': 'Malwiną', 'pl': 'Malwinami'}, 'miejscownik': {'s': 'Malwinie', 'pl': 'Malwinach'}, 'wołacz': {'s': 'Malwino', 'pl': 'Malwiny'}}","{'nominativus': {'s': 'Malwina', 'pl': 'Malwiny'}, 'genetivus': {'s': 'Malwiny', 'pl': 'Malwin'}, 'dativus': {'s': 'Malwinie', 'pl': 'Malwinom'}, 'accusativus': {'s': 'Malwinę', 'pl': 'Malwiny'}, 'instrumentalis': {'s': 'Malwiną', 'pl': 'Malwinami'}, 'locativus': {'s': 'Malwinie', 'pl': 'Malwinach'}, 'vocativus': {'s': 'Malwino', 'pl': 'Malwiny'}}",175
176,Małgorzata,f,"{'mianownik': {'s': 'Małgorzata', 'pl': 'Małgorzaty'}, 'dopełniacz': {'s': 'Małgorzaty', 'pl': 'Małgorzat'}, 'celownik': {'s': 'Małgorzacie', 'pl': 'Małgorzatom'}, 'biernik': {'s': 'Małgorzatę', 'pl': 'Małgorzaty'}, 'narzędnik': {'s': 'Małgorzatą', 'pl': 'Małgorzatami'}, 'miejscownik': {'s': 'Małgorzacie', 'pl': 'Małgorzatach'}, 'wołacz': {'s': 'Małgorzato', 'pl': 'Małgorzaty'}}","{'nominativus': {'s': 'Małgorzata', 'pl': 'Małgorzaty'}, 'genetivus': {'s': 'Małgorzaty', 'pl': 'Małgorzat'}, 'dativus': {'s': 'Małgorzacie', 'pl': 'Małgorzatom'}, 'accusativus': {'s': 'Małgorzatę', 'pl': 'Małgorzaty'}, 'instrumentalis': {'s': 'Małgorzatą', 'pl': 'Małgorzatami'}, 'locativus': {'s': 'Małgorzacie', 'pl': 'Małgorzatach'}, 'vocativus': {'s': 'Małgorzato', 'pl': 'Małgorzaty'}}",176
177,Marcela,f,"{'mianownik': {'s': 'Marcela', 'pl': 'Marcele'}, 'dopełniacz': {'s': 'Marceli', 'pl': 'Marceli'}, 'celownik': {'s': 'Marceli', 'pl': 'Marcelom'}, 'biernik': {'s': 'Marcelę', 'pl': 'Marcele'}, 'narzędnik': {'s': 'Marcelą', 'pl': 'Marcelami'}, 'miejscownik': {'s': 'Marceli', 'pl': 'Marcelach'}, 'wołacz': {'s': 'Marcelo', 'pl': 'Marcele'}}","{'nominativus': {'s': 'Marcela', 'pl': 'Marcele'}, 'genetivus': {'s': 'Marceli', 'pl': 'Marceli'}, 'dativus': {'s': 'Marceli', 'pl': 'Marcelom'}, 'accusativus': {'s': 'Marcelę', 'pl': 'Marcele'}, 'instrumentalis': {'s': 'Marcelą', 'pl': 'Marcelami'}, 'locativus': {'s': 'Marceli', 'pl': 'Marcelach'}, 'vocativus': {'s': 'Marcelo', 'pl': 'Marcele'}}",177
178,Maria,f,"{'mianownik': {'s': 'Maria', 'pl': 'Marie'}, 'dopełniacz': {'s': 'Marii', 'pl': 'Marii'}, 'celownik': {'s': 'Marii', 'pl': 'Mariom'}, 'biernik': {'s': 'Marię', 'pl': 'Marie'}, 'narzędnik': {'s': 'Marią', 'pl': 'Mariami'}, 'miejscownik': {'s': 'Marii', 'pl': 'Mariach'}, 'wołacz': {'s': 'Mario', 'pl': 'Marie'}}","{'nominativus': {'s': 'Maria', 'pl': 'Marie'}, 'genetivus': {'s': 'Marii', 'pl': 'Marii'}, 'dativus': {'s': 'Marii', 'pl': 'Mariom'}, 'accusativus': {'s': 'Marię', 'pl': 'Marie'}, 'instrumentalis': {'s': 'Marią', 'pl': 'Mariami'}, 'locativus': {'s': 'Marii', 'pl': 'Mariach'}, 'vocativus': {'s': 'Mario', 'pl': 'Marie'}}",178
179,Marietta,f,"{'mianownik': {'s': 'Marietta', 'pl': 'Marietty'}, 'dopełniacz': {'s': 'Marietty', 'pl': 'Mariett'}, 'celownik': {'s': 'Marietcie', 'pl': 'Mariettom'}, 'biernik': {'s': 'Mariettę', 'pl': 'Marietty'}, 'narzędnik': {'s': 'Mariettą', 'pl': 'Mariettami'}, 'miejscownik': {'s': 'Marietcie', 'pl': 'Mariettach'}, 'wołacz': {'s': 'Marietto', 'pl': 'Marietty'}}","{'nominativus': {'s': 'Marietta', 'pl': 'Marietty'}, 'genetivus': {'s': 'Marietty', 'pl': 'Mariett'}, 'dativus': {'s': 'Marietcie', 'pl': 'Mariettom'}, 'accusativus': {'s': 'Mariettę', 'pl': 'Marietty'}, 'instrumentalis': {'s': 'Mariettą', 'pl': 'Mariettami'}, 'locativus': {'s': 'Marietcie', 'pl': 'Mariettach'}, 'vocativus': {'s': 'Marietto', 'pl': 'Marietty'}}",179
180,Marika,f,"{'mianownik': {'s': 'Marika', 'pl': 'Mariki'}, 'dopełniacz': {'s': 'Mariki', 'pl': 'Marik'}, 'celownik': {'s': 'Marice', 'pl': 'Marikom'}, 'biernik': {'s': 'Marikę', 'pl': 'Mariki'}, 'narzędnik': {'s': 'Mariką', 'pl': 'Marikami'}, 'miejscownik': {'s': 'Marice', 'pl': 'Marikach'}, 'wołacz': {'s': 'Mariko', 'pl': 'Mariki'}}","{'nominativus': {'s': 'Marika', 'pl': 'Mariki'}, 'genetivus': {'s': 'Mariki', 'pl': 'Marik'}, 'dativus': {'s': 'Marice', 'pl': 'Marikom'}, 'accusativus': {'s': 'Marikę', 'pl': 'Mariki'}, 'instrumentalis': {'s': 'Mariką', 'pl': 'Marikami'}, 'locativus': {'s': 'Marice', 'pl': 'Marikach'}, 'vocativus': {'s': 'Mariko', 'pl': 'Mariki'}}",180
181,Mariola,f,"{'mianownik': {'s': 'Mariola', 'pl': 'Mariole'}, 'dopełniacz': {'s': 'Marioli', 'pl': 'Marioli'}, 'celownik': {'s': 'Marioli', 'pl': 'Mariolom'}, 'biernik': {'s': 'Mariolę', 'pl': 'Mariole'}, 'narzędnik': {'s': 'Mariolą', 'pl': 'Mariolami'}, 'miejscownik': {'s': 'Marioli', 'pl': 'Mariolach'}, 'wołacz': {'s': 'Mariolu', 'pl': 'Mariole'}}","{'nominativus': {'s': 'Mariola', 'pl': 'Mariole'}, 'genetivus': {'s': 'Marioli', 'pl': 'Marioli'}, 'dativus': {'s': 'Marioli', 'pl': 'Mariolom'}, 'accusativus': {'s': 'Mariolę', 'pl': 'Mariole'}, 'instrumentalis': {'s': 'Mariolą', 'pl': 'Mariolami'}, 'locativus': {'s': 'Marioli', 'pl': 'Mariolach'}, 'vocativus': {'s': 'Mariolu', 'pl': 'Mariole'}}",181
182,Martyna,f,"{'mianownik': {'s': 'Martyna', 'pl': 'Martyny'}, 'dopełniacz': {'s': 'Martyny', 'pl': 'Martyn'}, 'celownik': {'s': 'Martynie', 'pl': 'Martynom'}, 'biernik': {'s': 'Martynę', 'pl': 'Martyny'}, 'narzędnik': {'s': 'Martyną', 'pl': 'Martynami'}, 'miejscownik': {'s': 'Martynie', 'pl': 'Martynach'}, 'wołacz': {'s': 'Martyno', 'pl': 'Martyny'}}","{'nominativus': {'s': 'Martyna', 'pl': 'Martyny'}, 'genetivus': {'s': 'Martyny', 'pl': 'Martyn'}, 'dativus': {'s': 'Martynie', 'pl': 'Martynom'}, 'accusativus': {'s': 'Martynę', 'pl': 'Martyny'}, 'instrumentalis': {'s': 'Martyną', 'pl': 'Martynami'}, 'locativus': {'s': 'Martynie', 'pl': 'Martynach'}, 'vocativus': {'s': 'Martyno', 'pl': 'Martyny'}}",182
183,Maryja,f,"{'mianownik': {'s': 'Maryja', 'pl': 'Maryje'}, 'dopełniacz': {'s': 'Maryi', 'pl': 'Maryi'}, 'celownik': {'s': 'Maryi', 'pl': 'Maryjom'}, 'biernik': {'s': 'Maryję', 'pl': 'Maryje'}, 'narzędnik': {'s': 'Maryją', 'pl': 'Maryjami'}, 'miejscownik': {'s': 'Maryi', 'pl': 'Maryjach'}, 'wołacz': {'s': 'Maryjo', 'pl': 'Maryje'}}","{'nominativus': {'s': 'Maryja', 'pl': 'Maryje'}, 'genetivus': {'s': 'Maryi', 'pl': 'Maryi'}, 'dativus': {'s': 'Maryi', 'pl': 'Maryjom'}, 'accusativus': {'s': 'Maryję', 'pl': 'Maryje'}, 'instrumentalis': {'s': 'Maryją', 'pl': 'Maryjami'}, 'locativus': {'s': 'Maryi', 'pl': 'Maryjach'}, 'vocativus': {'s': 'Maryjo', 'pl': 'Maryje'}}",183
184,Maryla,f,"{'mianownik': {'s': 'Maryla', 'pl': 'Maryle'}, 'dopełniacz': {'s': 'Maryli', 'pl': 'Maryl'}, 'celownik': {'s': 'Maryli', 'pl': 'Marylom'}, 'biernik': {'s': 'Marylę', 'pl': 'Maryle'}, 'narzędnik': {'s': 'Marylą', 'pl': 'Marylami'}, 'miejscownik': {'s': 'Maryli', 'pl': 'Marylach'}, 'wołacz': {'s': 'Marylo', 'pl': 'Maryle'}}","{'nominativus': {'s': 'Maryla', 'pl': 'Maryle'}, 'genetivus': {'s': 'Maryli', 'pl': 'Maryl'}, 'dativus': {'s': 'Maryli', 'pl': 'Marylom'}, 'accusativus': {'s': 'Marylę', 'pl': 'Maryle'}, 'instrumentalis': {'s': 'Marylą', 'pl': 'Marylami'}, 'locativus': {'s': 'Maryli', 'pl': 'Marylach'}, 'vocativus': {'s': 'Marylo', 'pl': 'Maryle'}}",184
185,Maryna,f,"{'mianownik': {'s': 'Maryna', 'pl': 'Maryny'}, 'dopełniacz': {'s': 'Maryny', 'pl': 'Maryn'}, 'celownik': {'s': 'Marynie', 'pl': 'Marynom'}, 'biernik': {'s': 'Marynę', 'pl': 'Maryny'}, 'narzędnik': {'s': 'Maryną', 'pl': 'Marynami'}, 'miejscownik': {'s': 'Marynie', 'pl': 'Marynach'}, 'wołacz': {'s': 'Maryno', 'pl': 'Maryny'}}","{'nominativus': {'s': 'Maryna', 'pl': 'Maryny'}, 'genetivus': {'s': 'Maryny', 'pl': 'Maryn'}, 'dativus': {'s': 'Marynie', 'pl': 'Marynom'}, 'accusativus': {'s': 'Marynę', 'pl': 'Maryny'}, 'instrumentalis': {'s': 'Maryną', 'pl': 'Marynami'}, 'locativus': {'s': 'Marynie', 'pl': 'Marynach'}, 'vocativus': {'s': 'Maryno', 'pl': 'Maryny'}}",185
186,Marzena,f,"{'mianownik': {'s': 'Marzena', 'pl': 'Marzeny'}, 'dopełniacz': {'s': 'Marzeny', 'pl': 'Marzen'}, 'celownik': {'s': 'Marzenie', 'pl': 'Marzenom'}, 'biernik': {'s': 'Marzenę', 'pl': 'Marzeny'}, 'narzędnik': {'s': 'Marzeną', 'pl': 'Marzenami'}, 'miejscownik': {'s': 'Marzenie', 'pl': 'Marzenach'}, 'wołacz': {'s': 'Marzeno', 'pl': 'Marzeny'}}","{'nominativus': {'s': 'Marzena', 'pl': 'Marzeny'}, 'genetivus': {'s': 'Marzeny', 'pl': 'Marzen'}, 'dativus': {'s': 'Marzenie', 'pl': 'Marzenom'}, 'accusativus': {'s': 'Marzenę', 'pl': 'Marzeny'}, 'instrumentalis': {'s': 'Marzeną', 'pl': 'Marzenami'}, 'locativus': {'s': 'Marzenie', 'pl': 'Marzenach'}, 'vocativus': {'s': 'Marzeno', 'pl': 'Marzeny'}}",186
187,Matylda,f,"{'mianownik': {'s': 'Matylda', 'pl': 'Matyldy'}, 'dopełniacz': {'s': 'Matyldy', 'pl': 'Matyld'}, 'celownik': {'s': 'Matyldzie', 'pl': 'Matyldom'}, 'biernik': {'s': 'Matyldę', 'pl': 'Matyldy'}, 'narzędnik': {'s': 'Matyldą', 'pl': 'Matyldami'}, 'miejscownik': {'s': 'Matyldzie', 'pl': 'Matyldach'}, 'wołacz': {'s': 'Matyldo', 'pl': 'Matyldy'}}","{'nominativus': {'s': 'Matylda', 'pl': 'Matyldy'}, 'genetivus': {'s': 'Matyldy', 'pl': 'Matyld'}, 'dativus': {'s': 'Matyldzie', 'pl': 'Matyldom'}, 'accusativus': {'s': 'Matyldę', 'pl': 'Matyldy'}, 'instrumentalis': {'s': 'Matyldą', 'pl': 'Matyldami'}, 'locativus': {'s': 'Matyldzie', 'pl': 'Matyldach'}, 'vocativus': {'s': 'Matyldo', 'pl': 'Matyldy'}}",187
188,Melania,f,"{'mianownik': {'s': 'Melania', 'pl': 'Melanie'}, 'dopełniacz': {'s': 'Melanii', 'pl': 'Melanii'}, 'celownik': {'s': 'Melanii', 'pl': 'Melaniom'}, 'biernik': {'s': 'Melanię', 'pl': 'Melanie'}, 'narzędnik': {'s': 'Melanią', 'pl': 'Melaniami'}, 'miejscownik': {'s': 'Melanii', 'pl': 'Melaniach'}, 'wołacz': {'s': 'Melanio', 'pl': 'Melanie'}}","{'nominativus': {'s': 'Melania', 'pl': 'Melanie'}, 'genetivus': {'s': 'Melanii', 'pl': 'Melanii'}, 'dativus': {'s': 'Melanii', 'pl': 'Melaniom'}, 'accusativus': {'s': 'Melanię', 'pl': 'Melanie'}, 'instrumentalis': {'s': 'Melanią', 'pl': 'Melaniami'}, 'locativus': {'s': 'Melanii', 'pl': 'Melaniach'}, 'vocativus': {'s': 'Melanio', 'pl': 'Melanie'}}",188
189,Michalina,f,"{'mianownik': {'s': 'Michalina', 'pl': 'Michaliny'}, 'dopełniacz': {'s': 'Michaliny', 'pl': 'Michalin'}, 'celownik': {'s': 'Michalinie', 'pl': 'Michalinom'}, 'biernik': {'s': 'Michalinę', 'pl': 'Michaliny'}, 'narzędnik': {'s': 'Michaliną', 'pl': 'Michalinami'}, 'miejscownik': {'s': 'Michalinie', 'pl': 'Michalinach'}, 'wołacz': {'s': 'Michalino', 'pl': 'Michaliny'}}","{'nominativus': {'s': 'Michalina', 'pl': 'Michaliny'}, 'genetivus': {'s': 'Michaliny', 'pl': 'Michalin'}, 'dativus': {'s': 'Michalinie', 'pl': 'Michalinom'}, 'accusativus': {'s': 'Michalinę', 'pl': 'Michaliny'}, 'instrumentalis': {'s': 'Michaliną', 'pl': 'Michalinami'}, 'locativus': {'s': 'Michalinie', 'pl': 'Michalinach'}, 'vocativus': {'s': 'Michalino', 'pl': 'Michaliny'}}",189
190,Miłosława,f,"{'mianownik': {'s': 'Miłosława', 'pl': 'Miłosławy'}, 'dopełniacz': {'s': 'Miłosławy', 'pl': 'Miłosław'}, 'celownik': {'s': 'Miłosławie', 'pl': 'Miłosławom'}, 'biernik': {'s': 'Miłosławę', 'pl': 'Miłosławy'}, 'narzędnik': {'s': 'Miłosławą', 'pl': 'Miłosławami'}, 'miejscownik': {'s': 'Miłosławie', 'pl': 'Miłosławach'}, 'wołacz': {'s': 'Miłosławo', 'pl': 'Miłosławy'}}","{'nominativus': {'s': 'Miłosława', 'pl': 'Miłosławy'}, 'genetivus': {'s': 'Miłosławy', 'pl': 'Miłosław'}, 'dativus': {'s': 'Miłosławie', 'pl': 'Miłosławom'}, 'accusativus': {'s': 'Miłosławę', 'pl': 'Miłosławy'}, 'instrumentalis': {'s': 'Miłosławą', 'pl': 'Miłosławami'}, 'locativus': {'s': 'Miłosławie', 'pl': 'Miłosławach'}, 'vocativus': {'s': 'Miłosławo', 'pl': 'Miłosławy'}}",190
191,Mira,f,"{'mianownik': {'s': 'Mira', 'pl': 'Miry'}, 'dopełniacz': {'s': 'Miry', 'pl': 'Mir'}, 'celownik': {'s': 'Mirze', 'pl': 'Mirom'}, 'biernik': {'s': 'Mirę', 'pl': 'Miry'}, 'narzędnik': {'s': 'Mirą', 'pl': 'Mirami'}, 'miejscownik': {'s': 'Mirze', 'pl': 'Mirach'}, 'wołacz': {'s': 'Miro', 'pl': 'Miry'}}","{'nominativus': {'s': 'Mira', 'pl': 'Miry'}, 'genetivus': {'s': 'Miry', 'pl': 'Mir'}, 'dativus': {'s': 'Mirze', 'pl': 'Mirom'}, 'accusativus': {'s': 'Mirę', 'pl': 'Miry'}, 'instrumentalis': {'s': 'Mirą', 'pl': 'Mirami'}, 'locativus': {'s': 'Mirze', 'pl': 'Mirach'}, 'vocativus': {'s': 'Miro', 'pl': 'Miry'}}",191
192,Mika,m,"{'mianownik': {'s': 'Mika', 'pl': 'Mikowie'}, 'dopełniacz': {'s': 'Miki', 'pl': 'Mików'}, 'celownik': {'s': 'Mice', 'pl': 'Mikom'}, 'biernik': {'s': 'Mikę', 'pl': 'Mików'}, 'narzędnik': {'s': 'Miką', 'pl': 'Mikami'}, 'miejscownik': {'s': 'Mice', 'pl': 'Mikach'}, 'wołacz': {'s': 'Miko', 'pl': 'Mikowie'}}","{'nominativus': {'s': 'Mika', 'pl': 'Mikowie'}, 'genetivus': {'s': 'Miki', 'pl': 'Mików'}, 'dativus': {'s': 'Mice', 'pl': 'Mikom'}, 'accusativus': {'s': 'Mikę', 'pl': 'Mików'}, 'instrumentalis': {'s': 'Miką', 'pl': 'Mikami'}, 'locativus': {'s': 'Mice', 'pl': 'Mikach'}, 'vocativus': {'s': 'Miko', 'pl': 'Mikowie'}}",192
193,Miranda,f,"{'mianownik': {'s': 'Miranda', 'pl': 'Mirandy'}, 'dopełniacz': {'s': 'Mirandy', 'pl': 'Mirand'}, 'celownik': {'s': 'Mirandzie', 'pl': 'Mirandom'}, 'biernik': {'s': 'Mirandę', 'pl': 'Mirandy'}, 'narzędnik': {'s': 'Mirandą', 'pl': 'Mirandami'}, 'miejscownik': {'s': 'Mirandzie', 'pl': 'Mirandach'}, 'wołacz': {'s': 'Mirando', 'pl': 'Mirandy'}}","{'nominativus': {'s': 'Miranda', 'pl': 'Mirandy'}, 'genetivus': {'s': 'Mirandy', 'pl': 'Mirand'}, 'dativus': {'s': 'Mirandzie', 'pl': 'Mirandom'}, 'accusativus': {'s': 'Mirandę', 'pl': 'Mirandy'}, 'instrumentalis': {'s': 'Mirandą', 'pl': 'Mirandami'}, 'locativus': {'s': 'Mirandzie', 'pl': 'Mirandach'}, 'vocativus': {'s': 'Mirando', 'pl': 'Mirandy'}}",193
194,Mirela,f,"{'mianownik': {'s': 'Mirela', 'pl': 'Mirele'}, 'dopełniacz': {'s': 'Mireli', 'pl': 'Mireli'}, 'celownik': {'s': 'Mireli', 'pl': 'Mirelom'}, 'biernik': {'s': 'Mirelę', 'pl': 'Mirele'}, 'narzędnik': {'s': 'Mirelą', 'pl': 'Mirelami'}, 'miejscownik': {'s': 'Mireli', 'pl': 'Mirelach'}, 'wołacz': {'s': 'Mirelo', 'pl': 'Mirele'}}","{'nominativus': {'s': 'Mirela', 'pl': 'Mirele'}, 'genetivus': {'s': 'Mireli', 'pl': 'Mireli'}, 'dativus': {'s': 'Mireli', 'pl': 'Mirelom'}, 'accusativus': {'s': 'Mirelę', 'pl': 'Mirele'}, 'instrumentalis': {'s': 'Mirelą', 'pl': 'Mirelami'}, 'locativus': {'s': 'Mireli', 'pl': 'Mirelach'}, 'vocativus': {'s': 'Mirelo', 'pl': 'Mirele'}}",194
195,Miriam,f,"{'mianownik': {'s': 'Miriam', 'pl': 'Miriam'}, 'dopełniacz': {'s': 'Miriam', 'pl': 'Miriam'}, 'celownik': {'s': 'Miriam', 'pl': 'Miriam'}, 'biernik': {'s': 'Miriam', 'pl': 'Miriam'}, 'narzędnik': {'s': 'Miriam', 'pl': 'Miriam'}, 'miejscownik': {'s': 'Miriam', 'pl': 'Miriam'}, 'wołacz': {'s': 'Miriam', 'pl': 'Miriam'}}","{'nominativus': {'s': 'Miriam', 'pl': 'Miriam'}, 'genetivus': {'s': 'Miriam', 'pl': 'Miriam'}, 'dativus': {'s': 'Miriam', 'pl': 'Miriam'}, 'accusativus': {'s': 'Miriam', 'pl': 'Miriam'}, 'instrumentalis': {'s': 'Miriam', 'pl': 'Miriam'}, 'locativus': {'s': 'Miriam', 'pl': 'Miriam'}, 'vocativus': {'s': 'Miriam', 'pl': 'Miriam'}}",195
