,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
1367,Mieszko,m,s,Mieszko,Mieszka,Mieszkowi,Mieszka,Mieszkem,Mieszkonie,Mieszko,Mieszko,Mieszka,Mieszkowi,Mieszka,Mieszkem,Mieszkonie,Mieszko
1368,Mika,m,s,Mika,Miki,Mice,Mikę,Miką,Mice,Miko,Mika,Miki,Mice,Mikę,Miką,Mice,Miko
1369,Mika,m,pl,Mikowie,Mików,Mikom,Mików,Mikami,Mikach,Mikowie,Mikowie,Mików,Mikom,Mików,Mikami,Mikach,Mikowie
1370,Mikołaj,m,s,Mikołaj,Mikołaja,Mikołajowi,Mikołaja,Mikołajem,Mikołaju,Mikołaju,Mikołaj,Mikołaja,Mikołajowi,Mikołaja,Mikołajem,Mikołaju,Mikołaju
1371,Mikołaj,m,pl,Mikołajowie,Mikołajów,Mikołajom,Mikołajów,Mikołajami,Mikołajach,Mikołajowie,Mikołajowie,Mikołajów,Mikołajom,Mikołajów,Mikołajami,Mikołajach,Mikołajowie
1372,Milan,m,s,Milan,Milana,Milanowi,Milana,Milanem,Milanie,Milanie,Milan,Milana,Milanowi,Milana,Milanem,Milanie,Milanie
1373,Miron,m,s,Miron,Mirona,Mironowi,Mirona,Mironem,Mironie,Mironie,Miron,Mirona,Mironowi,Mirona,Mironem,Mironie,Mironie
1374,Mirosz,m,s,Mirosz,Mirosza,Miroszowi,Mirosza,Miroszem,Miroszie,Miroszu,Mirosz,Mirosza,Miroszowi,Mirosza,Miroszem,Miroszie,Miroszu
1375,Mirosław,m,s,Mirosław,Mirosława,Mirosławowi,Mirosława,Mirosławem,Mirosławie,Mirosławie,Mirosław,Mirosława,Mirosławowi,Mirosława,Mirosławem,Mirosławie,Mirosławie
1376,Mirosław,m,pl,Mirosławowie,Mirosławów,Mirosławom,Mirosławów,Mirosławami,Mirosławach,Mirosławowie,Mirosławowie,Mirosławów,Mirosławom,Mirosławów,Mirosławami,Mirosławach,Mirosławowie
1377,Miłobąd,m,s,Miłobąd,Miłobąda,Miłobądowi,Miłobąda,Miłobądem,Miłobądzie,Miłobądzie,Miłobąd,Miłobąda,Miłobądowi,Miłobąda,Miłobądem,Miłobądzie,Miłobądzie
1378,Miłogost,m,s,Miłogost,Miłogosta,Miłogostowi,Miłogosta,Miłogost,Miłogoscie,Miłogoscie,Miłogost,Miłogosta,Miłogostowi,Miłogosta,Miłogost,Miłogoscie,Miłogoscie
1379,Miłorad,m,s,Miłorad,Miłorada,Miłoradowi,Miłorada,Miłoradem,Miłoradzie,Miłoradzie,Miłorad,Miłorada,Miłoradowi,Miłorada,Miłoradem,Miłoradzie,Miłoradzie
1380,Miłosz,m,s,Miłosz,Miłosza,Miłoszowi,Miłosza,Miłoszem,Miłoszu,Miłoszu,Miłosz,Miłosza,Miłoszowi,Miłosza,Miłoszem,Miłoszu,Miłoszu
1381,Miłosz,m,pl,Miłoszowie,Miłoszów,Miłoszom,Miłoszów,Miłoszami,Miłoszach,Miłoszowie,Miłoszowie,Miłoszów,Miłoszom,Miłoszów,Miłoszami,Miłoszach,Miłoszowie
1382,Miłosław,m,s,Miłosław,Miłosława,Miłosławowi,Miłosława,Miłosław,Miłosławie,Miłosławie,Miłosław,Miłosława,Miłosławowi,Miłosława,Miłosław,Miłosławie,Miłosławie
1383,Miłowan,m,s,Miłowan,Miłowana,Miłowanowi,Miłowana,Miłowanem,Miłowanie,Miłowanie,Miłowan,Miłowana,Miłowanowi,Miłowana,Miłowanem,Miłowanie,Miłowanie
1384,Miłowit,m,s,Miłowit,Miłowita,Miłowitowi,Miłowita,Miłowit,Miłowicie,Miłowicie,Miłowit,Miłowita,Miłowitowi,Miłowita,Miłowit,Miłowicie,Miłowicie
1385,Modest,m,s,Modest,Modesta,Modestowi,Modesta,Modestem,Modeście,Modeście,Modest,Modesta,Modestowi,Modesta,Modestem,Modeście,Modeście
1386,Modest,m,pl,Modestowie,Modestów,Modestom,Modestów,Modestami,Modestach,Modestowie,Modestowie,Modestów,Modestom,Modestów,Modestami,Modestach,Modestowie
1387,Mojmir,m,s,Mojmir,Mojmira,Mojmirowi,Mojmira,Mojmirem,Mojmirze,Mojmirze,Mojmir,Mojmira,Mojmirowi,Mojmira,Mojmirem,Mojmirze,Mojmirze
1388,Mojmir,m,pl,Mojmirowie,Mojmirów,Mojmirom,Mojmirów,Mojmirami,Mojmirach,Mojmirowie,Mojmirowie,Mojmirów,Mojmirom,Mojmirów,Mojmirami,Mojmirach,Mojmirowie
1389,Mojżesz,m,s,Mojżesz,Mojżesza,Mojżeszowi,Mojżesza,Mojżeszem,Mojżeszu,Mojżeszu,Mojżesz,Mojżesza,Mojżeszowi,Mojżesza,Mojżeszem,Mojżeszu,Mojżeszu
1390,Mojżesz,m,pl,Mojżeszowie,Mojżeszów,Mojżeszom,Mojżeszów,Mojżeszami,Mojżeszach,Mojżeszowie,Mojżeszowie,Mojżeszów,Mojżeszom,Mojżeszów,Mojżeszami,Mojżeszach,Mojżeszowie
1391,Murat,m,s,Murat,Murata,Muratowi,Murata,Murat,Muracie,Muracie,Murat,Murata,Muratowi,Murata,Murat,Muracie,Muracie
1392,Myślimir,m,s,Myślimir,Myślimira,Myślimirowi,Myślimira,Myślimirem,Myślimirze,Myślimirze,Myślimir,Myślimira,Myślimirowi,Myślimira,Myślimirem,Myślimirze,Myślimirze
1393,Mściwoj,m,s,Mściwoj,Mściwoja,Mściwojowi,Mściwoja,Mściwojem,Mściwoj,Mściwoju,Mściwoj,Mściwoja,Mściwojowi,Mściwoja,Mściwojem,Mściwoj,Mściwoju
1394,Napoleon,m,s,Napoleon,Napoleona,Napoleonowi,Napoleona,Napoleonem,Napoleonie,Napoleonie,Napoleon,Napoleona,Napoleonowi,Napoleona,Napoleonem,Napoleonie,Napoleonie
1395,Napoleon,m,pl,Napoleonowie,Napoleonów,Napoleonom,Napoleonów,Napoleonami,Napoleonach,Napoleonowie,Napoleonowie,Napoleonów,Napoleonom,Napoleonów,Napoleonami,Napoleonach,Napoleonowie
1396,Narcyz,m,s,Narcyz,Narcyza,Narcyzowi,Narcyza,Narcyzem,Narcyzie,Narcyzie,Narcyz,Narcyza,Narcyzowi,Narcyza,Narcyzem,Narcyzie,Narcyzie
1397,Narcyz,m,pl,Narcyzowie,Narcyzów,Narcyzom,Narcyzów,Narcyzami,Narcyzach,Narcyzowie,Narcyzowie,Narcyzów,Narcyzom,Narcyzów,Narcyzami,Narcyzach,Narcyzowie
1398,Nasif,m,s,Nasif,Nasifa,Nasifowi,Nasifa,Nasifem,Nasifie,Nasifie,Nasif,Nasifa,Nasifowi,Nasifa,Nasifem,Nasifie,Nasifie
1399,Natan,m,s,Natan,Natana,Natanowi,Natana,Natanem,Natanie,Natanie,Natan,Natana,Natanowi,Natana,Natanem,Natanie,Natanie
1400,Natan,m,pl,Natanowie,Natanów,Natanom,Natanów,Natanami,Natanach,Natanowie,Natanowie,Natanów,Natanom,Natanów,Natanami,Natanach,Natanowie
1401,Natanael,m,s,Natanael,Natanaela,Natanaelowi,Natanaela,Natanaelem,Natanaelu,Natanaelu,Natanael,Natanaela,Natanaelowi,Natanaela,Natanaelem,Natanaelu,Natanaelu
1402,Natanael,m,pl,Natanaelowie,Natanaelów,Natanaelom,Natanaelów,Natanaelami,Natanaelach,Natanaelowie,Natanaelowie,Natanaelów,Natanaelom,Natanaelów,Natanaelami,Natanaelach,Natanaelowie
1403,Nataniel,m,s,Nataniel,Nataniela,Natanielowi,Nataniela,Natanielem,Natanielu,Natanielu,Nataniel,Nataniela,Natanielowi,Nataniela,Natanielem,Natanielu,Natanielu
1404,Nestor,m,s,Nestor,Nestora,Nestorowi,Nestora,Nestorem,Nestorze,Nestorze,Nestor,Nestora,Nestorowi,Nestora,Nestorem,Nestorze,Nestorze
1405,Nestor,m,pl,Nestorzy,Nestorów,Nestorom,Nestorów,Nestorami,Nestorach,Nestorzy,Nestorzy,Nestorów,Nestorom,Nestorów,Nestorami,Nestorach,Nestorzy
1406,Nicefor,m,s,Nicefor,Nicefora,Niceforowi,Nicefora,Niceforem,Niceforze,Niceforze,Nicefor,Nicefora,Niceforowi,Nicefora,Niceforem,Niceforze,Niceforze
1407,Niecisław,m,s,Niecisław,Niecisława,Niecisławowi,Niecisława,Niecisław,Niecisławie,Niecisławie,Niecisław,Niecisława,Niecisławowi,Niecisława,Niecisław,Niecisławie,Niecisławie
1408,Nikodem,m,s,Nikodem,Nikodema,Nikodemowi,Nikodema,Nikodemem,Nikodemie,Nikodemie,Nikodem,Nikodema,Nikodemowi,Nikodema,Nikodemem,Nikodemie,Nikodemie
1409,Nikodem,m,pl,Nikodemowie,Nikodemów,Nikodemom,Nikodemów,Nikodemami,Nikodemach,Nikodemowie,Nikodemowie,Nikodemów,Nikodemom,Nikodemów,Nikodemami,Nikodemach,Nikodemowie
1410,Nikolas,m,s,Nikolas,Nikolasa,Nikolasowi,Nikolasa,Nikolasem,Nikolasie,Nikolasie,Nikolas,Nikolasa,Nikolasowi,Nikolasa,Nikolasem,Nikolasie,Nikolasie
1411,Norbert,m,s,Norbert,Norberta,Norbertowi,Norberta,Norbertem,Norbercie,Norbercie,Norbert,Norberta,Norbertowi,Norberta,Norbertem,Norbercie,Norbercie
1412,Norbert,m,pl,Norbertowie,Norbertów,Norbertom,Norbertów,Norbertami,Norbertach,Norbertowie,Norbertowie,Norbertów,Norbertom,Norbertów,Norbertami,Norbertach,Norbertowie
1413,Norman,m,s,Norman,Normany,Normanie,Normanę,Normaną,Norman,Normano,Norman,Normany,Normanie,Normanę,Normaną,Norman,Normano
1414,Odo,m,s,Odo,Odo,Odowi,Odego,Odem,Odonie,Odo,Odo,Odo,Odowi,Odego,Odem,Odonie,Odo
1415,Odon,m,s,Odon,Odona,Odonowi,Odona,Odonem,Odonie,Odonie,Odon,Odona,Odonowi,Odona,Odonem,Odonie,Odonie
1416,Oktawian,m,s,Oktawian,Oktawiana,Oktawianowi,Oktawiana,Oktawianem,Oktawianie,Oktawianie,Oktawian,Oktawiana,Oktawianowi,Oktawiana,Oktawianem,Oktawianie,Oktawianie
1417,Oktawian,m,pl,Oktawianowie,Oktawianów,Oktawianom,Oktawianów,Oktawianami,Oktawianach,Oktawianowie,Oktawianowie,Oktawianów,Oktawianom,Oktawianów,Oktawianami,Oktawianach,Oktawianowie
1418,Oktawiusz,m,s,Oktawiusz,Oktawiusza,Oktawiuszowi,Oktawiusza,Oktawiuszem,Oktawiuszu,Oktawiuszu,Oktawiusz,Oktawiusza,Oktawiuszowi,Oktawiusza,Oktawiuszem,Oktawiuszu,Oktawiuszu
1419,Olaf,m,s,Olaf,Olafa,Olafowi,Olafa,Olafem,Olafie,Olafie,Olaf,Olafa,Olafowi,Olafa,Olafem,Olafie,Olafie
1420,Olaf,m,pl,Olafowie,Olafów,Olafom,Olafów,Olafami,Olafach,Olafowie,Olafowie,Olafów,Olafom,Olafów,Olafami,Olafach,Olafowie
1421,Oleg,m,s,Oleg,Olega,Olegowi,Olega,Olegiem,Olegu,Olegu,Oleg,Olega,Olegowi,Olega,Olegiem,Olegu,Olegu
1422,Olek,m,s,Olek,Olka,Olkowi,Olka,Olkiem,Olku,Olku,Olek,Olka,Olkowi,Olka,Olkiem,Olku,Olku
1423,Olgierd,m,s,Olgierd,Olgierda,Olgierdowi,Olgierda,Olgierdem,Olgierdzie,Olgierdzie,Olgierd,Olgierda,Olgierdowi,Olgierda,Olgierdem,Olgierdzie,Olgierdzie
1424,Olgierd,m,pl,Olgierdowie,Olgierdów,Olgierdom,Olgierdów,Olgierdami,Olgierdach,Olgierdowie,Olgierdowie,Olgierdów,Olgierdom,Olgierdów,Olgierdami,Olgierdach,Olgierdowie
1425,Oliwier,m,s,Oliwier,Oliwiera,Oliwierowi,Oliwiera,Oliwierem,Oliwierze,Oliwierze,Oliwier,Oliwiera,Oliwierowi,Oliwiera,Oliwierem,Oliwierze,Oliwierze
1426,Oliwier,m,pl,Oliwierowie,Oliwierów,Oliwierom,Oliwierów,Oliwierami,Oliwierach,Oliwierowie,Oliwierowie,Oliwierów,Oliwierom,Oliwierów,Oliwierami,Oliwierach,Oliwierowie
1427,Omar,m,s,Omar,Omara,Omarowi,Omara,Omarem,Omarze,Omarze,Omar,Omara,Omarowi,Omara,Omarem,Omarze,Omarze
1428,Omar,m,pl,Omarowie,Omarów,Omarom,Omarów,Omarami,Omarach,Omarowie,Omarowie,Omarów,Omarom,Omarów,Omarami,Omarach,Omarowie
1429,Onufry,m,s,Onufry,Onufry,Onufremu,Onufrego,Onufrym,Onufrym,Onufry,Onufry,Onufry,Onufremu,Onufrego,Onufrym,Onufrym,Onufry
1430,Orest,m,s,Orest,Oresta,Orestowi,Oresta,Orestem,Oreście,Oreście,Orest,Oresta,Orestowi,Oresta,Orestem,Oreście,Oreście
1431,Orest,m,pl,Orestowie,Orestów,Orestom,Orestów,Orestami,Orestach,Orestowie,Orestowie,Orestów,Orestom,Orestów,Orestami,Orestach,Orestowie
1432,Orian,m,s,Orian,Oriana,Orianowi,Oriana,Orianem,Orianie,Orianie,Orian,Oriana,Orianowi,Oriana,Orianem,Orianie,Orianie
1433,Oskar,m,s,Oskar,Oskara,Oskarowi,Oskara,Oskarem,Oskarze,Oskarze,Oskar,Oskara,Oskarowi,Oskara,Oskarem,Oskarze,Oskarze
1434,Oskar,m,pl,Oskarowie,Oskarów,Oskarom,Oskarów,Oskarami,Oskarach,Oskarowie,Oskarowie,Oskarów,Oskarom,Oskarów,Oskarami,Oskarach,Oskarowie
1435,Oswald,m,s,Oswald,Oswalda,Oswaldowi,Oswalda,Oswaldem,Oswaldzie,Oswaldzie,Oswald,Oswalda,Oswaldowi,Oswalda,Oswaldem,Oswaldzie,Oswaldzie
1436,Otniel,m,s,Otniel,Otniela,Otnielowi,Otniela,Otnielem,Otniel,Otnielu,Otniel,Otniela,Otnielowi,Otniela,Otnielem,Otniel,Otnielu
1437,Otokar,m,s,Otokar,Otokara,Otokarowi,Otokara,Otokarem,Otokarze,Otokarze,Otokar,Otokara,Otokarowi,Otokara,Otokarem,Otokarze,Otokarze
1438,Otto,m,s,Otto,Ottona,Ottonowi,Ottona,Ottonem,Ottonie,Ottonie,Otto,Ottona,Ottonowi,Ottona,Ottonem,Ottonie,Ottonie
1439,Otto,m,pl,Ottonowie,Ottonów,Ottonom,Ottonów,Ottonami,Ottonach,Ottonowie,Ottonowie,Ottonów,Ottonom,Ottonów,Ottonami,Ottonach,Ottonowie
1440,Otton,m,s,Otton,Ottona,Ottonowi,Ottona,Ottonem,Ottonie,Ottonie,Otton,Ottona,Ottonowi,Ottona,Ottonem,Ottonie,Ottonie
1441,Otton,m,pl,Ottonowie,Ottonów,Ottonom,Ottonów,Ottonami,Ottonach,Ottonowie,Ottonowie,Ottonów,Ottonom,Ottonów,Ottonami,Ottonach,Ottonowie
1442,Owidiusz,m,s,Owidiusz,Owidiusza,Owidiuszowi,Owidiusza,Owidiuszem,Owidiuszu,Owidiuszu,Owidiusz,Owidiusza,Owidiuszowi,Owidiusza,Owidiuszem,Owidiuszu,Owidiuszu
1443,Owidiusz,m,pl,Owidiuszowie,Owidiuszów,Owidiuszom,Owidiuszów,Owidiuszami,Owidiuszach,Owidiuszowie,Owidiuszowie,Owidiuszów,Owidiuszom,Owidiuszów,Owidiuszami,Owidiuszach,Owidiuszowie
1444,Ozeasz,m,s,Ozeasz,Ozeasza,Ozeaszowi,Ozeasza,Ozeaszem,Ozeaszu,Ozeaszu,Ozeasz,Ozeasza,Ozeaszowi,Ozeasza,Ozeaszem,Ozeaszu,Ozeaszu
1445,Ozeasz,m,pl,Ozeaszowie,Ozeaszów,Ozeaszom,Ozeaszów,Ozeaszami,Ozeaszach,Ozeaszowie,Ozeaszowie,Ozeaszów,Ozeaszom,Ozeaszów,Ozeaszami,Ozeaszach,Ozeaszowie
1446,Pachomiusz,m,s,Pachomiusz,Pachomiusza,Pachomiuszowi,Pachomiusza,Pachomiuszem,Pachomiuszu,Pachomiuszu,Pachomiusz,Pachomiusza,Pachomiuszowi,Pachomiusza,Pachomiuszem,Pachomiuszu,Pachomiuszu
1447,Pachomiusz,m,pl,Pachomiuszowie,Pachomiuszów,Pachomiuszom,Pachomiuszów,Pachomiuszami,Pachomiuszach,Pachomiuszowie,Pachomiuszowie,Pachomiuszów,Pachomiuszom,Pachomiuszów,Pachomiuszami,Pachomiuszach,Pachomiuszowie
1448,Pafnucy,m,s,Pafnucy,Pafnucego,Pafnucemu,Pafnucego,Pafnucym,Pafnucym,Pafnucy,Pafnucy,Pafnucego,Pafnucemu,Pafnucego,Pafnucym,Pafnucym,Pafnucy
1449,Pafnucy,m,pl,Pafnucowie,Pafnucych,Pafnucym,Pafnucych,Pafnucymi,Pafnucych,Pafnucowie,Pafnucowie,Pafnucych,Pafnucym,Pafnucych,Pafnucymi,Pafnucych,Pafnucowie
1450,Pakosław,m,s,Pakosław,Pakosława,Pakosławowi,Pakosława,Pakosławem,Pakosławie,Pakosławie,Pakosław,Pakosława,Pakosławowi,Pakosława,Pakosławem,Pakosławie,Pakosławie
1451,Pakosław,m,pl,Pakosławowie,Pakosławów,Pakosławom,Pakosławów,Pakosławami,Pakosławach,Pakosławowie,Pakosławowie,Pakosławów,Pakosławom,Pakosławów,Pakosławami,Pakosławach,Pakosławowie
1452,Pankracy,m,s,Pankracy,Pankracego,Pankracemu,Pankracego,Pankracym,Pankracym,Pankracy,Pankracy,Pankracego,Pankracemu,Pankracego,Pankracym,Pankracym,Pankracy
1453,Pankracy,m,pl,Pankracowie,Pankracych,Pankracym,Pankracych,Pankracymi,Pankracych,Pankracowie,Pankracowie,Pankracych,Pankracym,Pankracych,Pankracymi,Pankracych,Pankracowie
1454,Paskal,m,s,Paskal,Paskala,Paskalowi,Paskala,Paskalem,Paskal,Paskalu,Paskal,Paskala,Paskalowi,Paskala,Paskalem,Paskal,Paskalu
1455,Patrycjusz,m,s,Patrycjusz,Patrycjusza,Patrycjuszowi,Patrycjusza,Patrycjuszem,Patrycjuszu,Patrycjuszu,Patrycjusz,Patrycjusza,Patrycjuszowi,Patrycjusza,Patrycjuszem,Patrycjuszu,Patrycjuszu
1456,Patryk,m,s,Patryk,Patryka,Patrykowi,Patryka,Patrykiem,Patryku,Patryku,Patryk,Patryka,Patrykowi,Patryka,Patrykiem,Patryku,Patryku
1457,Patryk,m,pl,Patrykowie,Patryków,Patrykom,Patryków,Patrykami,Patrykach,Patrykowie,Patrykowie,Patryków,Patrykom,Patryków,Patrykami,Patrykach,Patrykowie
1458,Paweł,m,s,Paweł,Pawła,Pawłowi,Pawła,Pawłem,Pawle,Pawle,Paweł,Pawła,Pawłowi,Pawła,Pawłem,Pawle,Pawle
1459,Paweł,m,pl,Pawłowie,Pawłów,Pawłom,Pawłów,Pawłami,Pawłach,Pawłowie,Pawłowie,Pawłów,Pawłom,Pawłów,Pawłami,Pawłach,Pawłowie
1460,Pelagiusz,m,s,Pelagiusz,Pelagiusza,Pelagiuszowi,Pelagiusza,Pelagiuszem,Pelagiuszu,Pelagiuszu,Pelagiusz,Pelagiusza,Pelagiuszowi,Pelagiusza,Pelagiuszem,Pelagiuszu,Pelagiuszu
1461,Pelagiusz,m,pl,Pelagiusze,Pelagiuszów,Pelagiuszom,Pelagiuszów,Pelagiuszami,Pelagiuszach,Pelagiusze,Pelagiusze,Pelagiuszów,Pelagiuszom,Pelagiuszów,Pelagiuszami,Pelagiuszach,Pelagiusze
1462,Petroniusz,m,s,Petroniusz,Petroniusza,Petroniuszowi,Petroniusza,Petroniuszem,Petroniuszu,Petroniuszu,Petroniusz,Petroniusza,Petroniuszowi,Petroniusza,Petroniuszem,Petroniuszu,Petroniuszu
1463,Petroniusz,m,pl,Petroniuszowie,Petroniuszy,Petroniuszom,Petroniuszy,Petroniuszami,Petroniuszach,Petroniuszowie,Petroniuszowie,Petroniuszy,Petroniuszom,Petroniuszy,Petroniuszami,Petroniuszach,Petroniuszowie
1464,Piotr,m,s,Piotr,Piotra,Piotrowi,Piotra,Piotrem,Piotrze,Piotrze,Piotr,Piotra,Piotrowi,Piotra,Piotrem,Piotrze,Piotrze
1465,Piotr,m,pl,Piotrowie,Piotrów,Piotrom,Piotrów,Piotrami,Piotrach,Piotrowie,Piotrowie,Piotrów,Piotrom,Piotrów,Piotrami,Piotrach,Piotrowie
1466,Placyd,m,s,Placyd,Placyda,Placydowi,Placyda,Placydem,Placydzie,Placydzie,Placyd,Placyda,Placydowi,Placyda,Placydem,Placydzie,Placydzie
1467,Polikarp,m,s,Polikarp,Polikarpa,Polikarpowi,Polikarpa,Polikarpem,Polikarpie,Polikarpie,Polikarp,Polikarpa,Polikarpowi,Polikarpa,Polikarpem,Polikarpie,Polikarpie
1468,Polikarp,m,pl,Polikarpowie,Polikarpów,Polikarpom,Polikarpów,Polikarpami,Polikarpach,Polikarpowie,Polikarpowie,Polikarpów,Polikarpom,Polikarpów,Polikarpami,Polikarpach,Polikarpowie
1469,Prokop,m,s,Prokop,Prokopa,Prokopowi,Prokopa,Prokopem,Prokopie,Prokopie,Prokop,Prokopa,Prokopowi,Prokopa,Prokopem,Prokopie,Prokopie
1470,Prokop,m,pl,Prokopowie,Prokopów,Prokopom,Prokopów,Prokopami,Prokopach,Prokopowie,Prokopowie,Prokopów,Prokopom,Prokopów,Prokopami,Prokopach,Prokopowie
1471,Prot,m,s,Prot,Prota,Protowi,Prota,Protem,Procie,Procie,Prot,Prota,Protowi,Prota,Protem,Procie,Procie
1472,Prot,m,pl,Protowie,Protów,Protom,Protów,Protami,Protach,Protowie,Protowie,Protów,Protom,Protów,Protami,Protach,Protowie
1473,Protazy,m,s,Protazy,Protazego,Protazemu,Protazego,Protazym,Protazym,Protazy,Protazy,Protazego,Protazemu,Protazego,Protazym,Protazym,Protazy
1474,Przedpełk,m,s,Przedpełk,Przedpełka,Przedpełkowi,Przedpełka,Przedpełkem,Przedpełk,Przedpełku,Przedpełk,Przedpełka,Przedpełkowi,Przedpełka,Przedpełkem,Przedpełk,Przedpełku
1475,Przemysł,m,s,Przemysł,Przemysła,Przemysłowi,Przemysła,Przemysłem,Przemyśle,Przemyśle,Przemysł,Przemysła,Przemysłowi,Przemysła,Przemysłem,Przemyśle,Przemyśle
1476,Przemysł,m,pl,Przemysłowie,Przemysłów,Przemysłom,Przemysłów,Przemysłami,Przemysłach,Przemysłowie,Przemysłowie,Przemysłów,Przemysłom,Przemysłów,Przemysłami,Przemysłach,Przemysłowie
1477,Przemysław,m,s,Przemysław,Przemysława,Przemysławowi,Przemysława,Przemysławem,Przemysławie,Przemysławie,Przemysław,Przemysława,Przemysławowi,Przemysława,Przemysławem,Przemysławie,Przemysławie
1478,Przemysław,m,pl,Przemysławowie,Przemysławów,Przemysławom,Przemysławów,Przemysławami,Przemysławach,Przemysławowie,Przemysławowie,Przemysławów,Przemysławom,Przemysławów,Przemysławami,Przemysławach,Przemysławowie
1479,Przybysław,m,s,Przybysław,Przybysława,Przybysławowi,Przybysława,Przybysław,Przybysławie,Przybysławie,Przybysław,Przybysława,Przybysławowi,Przybysława,Przybysław,Przybysławie,Przybysławie
1480,Radogost,m,s,Radogost,Radogosta,Radogostowi,Radogosta,Radogost,Radogoscie,Radogoscie,Radogost,Radogosta,Radogostowi,Radogosta,Radogost,Radogoscie,Radogoscie
1481,Radomir,m,s,Radomir,Radomira,Radomirowi,Radomira,Radomirem,Radomirze,Radomirze,Radomir,Radomira,Radomirowi,Radomira,Radomirem,Radomirze,Radomirze
1482,Radomił,m,s,Radomił,Radomiła,Radomiłowi,Radomiła,Radomiłem,Radomile,Radomile,Radomił,Radomiła,Radomiłowi,Radomiła,Radomiłem,Radomile,Radomile
1483,Radomił,m,pl,Radomiłowie,Radomiłów,Radomiłom,Radomiłów,Radomiłami,Radomiłach,Radomiłowie,Radomiłowie,Radomiłów,Radomiłom,Radomiłów,Radomiłami,Radomiłach,Radomiłowie
1484,Radosław,m,s,Radosław,Radosława,Radosławowi,Radosława,Radosławem,Radosławie,Radosławie,Radosław,Radosława,Radosławowi,Radosława,Radosławem,Radosławie,Radosławie
1485,Radosław,m,pl,Radosławowie,Radosławów,Radosławom,Radosławów,Radosławami,Radosławach,Radosławowie,Radosławowie,Radosławów,Radosławom,Radosławów,Radosławami,Radosławach,Radosławowie
1486,Radowit,m,s,Radowit,Radowita,Radowitowi,Radowita,Radowit,Radowicie,Radowicie,Radowit,Radowita,Radowitowi,Radowita,Radowit,Radowicie,Radowicie
1487,Radzimir,m,s,Radzimir,Radzimira,Radzimirowi,Radzimira,Radzimirem,Radzimirze,Radzimirze,Radzimir,Radzimira,Radzimirowi,Radzimira,Radzimirem,Radzimirze,Radzimirze
1488,Radzimir,m,pl,Radzimirowie,Radzimirów,Radzimirom,Radzimirów,Radzimirami,Radzimirach,Radzimirowie,Radzimirowie,Radzimirów,Radzimirom,Radzimirów,Radzimirami,Radzimirach,Radzimirowie
1489,Rafał,m,s,Rafał,Rafała,Rafałowi,Rafała,Rafałem,Rafale,Rafale,Rafał,Rafała,Rafałowi,Rafała,Rafałem,Rafale,Rafale
1490,Rafał,m,pl,Rafałowie,Rafałów,Rafałom,Rafałów,Rafałami,Rafałach,Rafałowie,Rafałowie,Rafałów,Rafałom,Rafałów,Rafałami,Rafałach,Rafałowie
1491,Rajmund,m,s,Rajmund,Rajmunda,Rajmundowi,Rajmunda,Rajmundem,Rajmundzie,Rajmundzie,Rajmund,Rajmunda,Rajmundowi,Rajmunda,Rajmundem,Rajmundzie,Rajmundzie
1492,Rajmund,m,pl,Rajmundowie,Rajmundów,Rajmundom,Rajmundów,Rajmundami,Rajmundach,Rajmundowie,Rajmundowie,Rajmundów,Rajmundom,Rajmundów,Rajmundami,Rajmundach,Rajmundowie
1493,Rajner,m,s,Rajner,Rajnera,Rajnerowi,Rajnera,Rajnerem,Rajnerze,Rajnerze,Rajner,Rajnera,Rajnerowi,Rajnera,Rajnerem,Rajnerze,Rajnerze
1494,Randoald,m,s,Randoald,Randoalda,Randoaldowi,Randoalda,Randoaldem,Randoaldzie,Randoaldzie,Randoald,Randoalda,Randoaldowi,Randoalda,Randoaldem,Randoaldzie,Randoaldzie
1495,Randoald,m,pl,Randoaldowie,Randoaldów,Randoaldom,Randoaldów,Randoaldami,Randoaldach,Randoaldowie,Randoaldowie,Randoaldów,Randoaldom,Randoaldów,Randoaldami,Randoaldach,Randoaldowie
1496,Remigiusz,m,s,Remigiusz,Remigiusza,Remigiuszowi,Remigiusza,Remigiuszem,Remigiuszu,Remigiuszu,Remigiusz,Remigiusza,Remigiuszowi,Remigiusza,Remigiuszem,Remigiuszu,Remigiuszu
1497,Remigiusz,m,pl,Remigiuszowie,Remigiuszów,Remigiuszom,Remigiuszów,Remigiuszami,Remigiuszach,Remigiuszowie,Remigiuszowie,Remigiuszów,Remigiuszom,Remigiuszów,Remigiuszami,Remigiuszach,Remigiuszowie
1498,Renat,m,s,Renat,Renata,Renatowi,Renata,Renat,Renacie,Renacie,Renat,Renata,Renatowi,Renata,Renat,Renacie,Renacie
1499,Richariusz,m,s,Richariusz,Richariusza,Richariuszowi,Richariusza,Richariuszem,Richariuszu,Richariuszu,Richariusz,Richariusza,Richariuszowi,Richariusza,Richariuszem,Richariuszu,Richariuszu
1500,Richariusz,m,pl,Richariuszowie,Richariuszów,Richariuszom,Richariuszów,Richariuszami,Richariuszach,Richariuszowie,Richariuszowie,Richariuszów,Richariuszom,Richariuszów,Richariuszami,Richariuszach,Richariuszowie
